Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ACCT,209,501,123,146,125,11,8,413,2.883,0,0,0,1,0,414,CLARKE M,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,209,502,111,153,126,8,13,411,2.829,0,0,0,2,0,413,CLARKE M,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,209,503,2,1,1,2,0,6,2.500,0,0,0,0,0,6,CLARKE M,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,209,504,0,1,4,0,0,5,2.200,0,0,0,0,0,5,CLARKE M,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,210,501,45,80,39,8,9,181,2.780,0,0,1,3,1,186,STRAWSER R,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,200,12,8,3,0,0,23,3.391,0,0,0,0,0,23,KNOOP J,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,201,10,8,4,0,0,22,3.272,0,0,0,0,0,22,KNOOP J,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,202,20,3,1,0,0,24,3.791,0,0,0,0,0,24,KNOOP J,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,501,13,20,10,0,1,44,3.000,0,0,0,2,0,46,BARRETT J,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,502,16,10,10,3,1,40,2.925,0,0,0,3,0,43,BARRETT J,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,503,17,8,16,5,1,47,2.744,0,0,0,0,0,47,BARRETT J,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,504,8,13,11,2,2,36,2.638,0,0,0,3,0,39,HEAD M,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,505,31,12,4,2,0,49,3.469,0,0,0,0,0,49,KNOOP J,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,506,13,14,9,1,0,37,3.054,0,0,0,0,0,37,ARNOSKY C,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,507,17,16,10,3,2,48,2.895,0,0,0,0,0,48,ARNOSKY C,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,508,14,15,9,6,0,44,2.840,0,0,0,0,0,44,ARNOSKY C,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,509,15,14,11,8,0,48,2.750,0,0,0,0,0,48,ARNOSKY C,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,510,14,14,10,4,1,43,2.837,0,0,0,0,0,43,WEAVER A,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,511,15,11,10,1,1,38,3.000,0,0,0,0,0,38,WEAVER A,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,229,513,19,16,8,6,1,50,2.920,0,0,0,0,0,50,KOLASINSKI A,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,230,201,22,5,0,0,0,27,3.814,0,0,0,0,0,27,ALLEN N,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,230,501,72,71,42,2,1,188,3.122,0,0,0,2,0,190,ALLEN N,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,230,502,102,121,50,6,1,280,3.132,0,0,0,0,0,280,ALLEN N,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,321,500,174,0,0,0,0,174,4.000,0,0,0,0,0,174,MCELROY T,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,322,500,56,4,2,1,0,63,3.825,0,0,0,0,0,63,WILLIAMS M,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,327,500,7,17,9,0,0,33,2.939,0,0,0,0,0,33,STUBER S,MAYS BUSINESS SCHOOL,SPRING,2020
ACCT,327,501,4,19,14,0,0,37,2.729,0,0,0,0,0,37,STUBER S,MAYS BUSINESS SCHOOL,SPRING,2020
