Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ARCH,105,500,6,12,0,1,1,20,3.050,0,0,0,0,0,20,VAZQUEZ MOLINARY A,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,108,500,1,4,8,2,1,16,2.125,0,0,0,2,0,18,DE LIMA VAZ XAVIER,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,108,501,4,4,8,1,0,17,2.647,0,0,0,2,0,19,DE LIMA VAZ XAVIER,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,108,502,1,6,9,1,0,17,2.411,0,0,0,3,0,20,CATAO CARTAXO,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,108,503,3,6,11,1,0,21,2.523,0,0,0,0,0,21,CATAO CARTAXO,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,108,504,8,10,0,0,0,18,3.444,0,0,0,1,0,19,BORGES GONZALEZ A,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,108,505,5,8,5,2,0,20,2.800,0,0,0,0,0,20,HE W,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,108,506,5,10,3,3,0,21,2.809,0,0,0,0,0,21,BORGES GONZALEZ A,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,108,507,6,5,4,1,1,17,2.823,2,0,0,1,0,20,HE W,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,115,500,3,12,1,0,2,18,2.777,0,0,0,0,0,18,HE W,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,206,500,18,0,0,0,0,18,4.000,0,0,0,0,0,18,AITANI K,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,206,501,12,4,0,0,0,16,3.750,0,0,0,0,0,16,BAASKE B,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,206,502,14,4,0,0,0,18,3.777,0,0,0,0,0,18,ENNEMOSER B,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,206,503,18,0,0,0,0,18,4.000,0,0,0,0,0,18,TATE J,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,206,505,9,4,2,1,0,16,3.312,0,0,0,0,0,16,TRIPP A,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,206,506,10,6,0,0,0,16,3.625,0,0,0,0,0,16,WARDEN R,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,206,507,5,9,1,0,0,15,3.266,0,0,0,0,0,15,INFANZON N,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,212,500,48,9,1,0,0,58,3.810,0,0,0,0,0,58,LU Z,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,212,700,44,13,1,0,2,60,3.616,0,0,0,3,0,63,LU Z,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,213,500,22,42,32,5,3,104,2.721,0,0,0,4,0,108,BELTRAN L,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,213,501,3,14,7,2,2,28,2.500,0,0,0,1,0,29,BELTRAN L,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,216,500,34,12,1,0,0,47,3.702,0,0,0,2,0,49,OLOWU B,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,249,201,4,0,1,0,0,5,3.600,0,0,0,0,0,5,GLOWACKI K,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,249,503,74,67,20,4,1,166,3.259,0,0,0,12,0,178,GLOWACKI K,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,249,504,15,23,8,1,0,47,3.106,0,0,0,2,0,49,GLOWACKI K,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,249,700,369,15,4,1,3,392,3.903,0,0,0,4,0,396,CAFFEY S,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,250,200,2,2,1,0,0,5,3.200,0,0,0,0,0,5,KLEIN N,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,250,501,112,46,11,4,3,176,3.477,0,0,0,6,0,182,KLEIN N,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,250,502,25,14,6,0,1,46,3.347,0,0,0,0,0,46,KLEIN N,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,250,700,71,35,13,3,1,123,3.398,0,0,0,2,0,125,CAMPAGNOL G,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,305,901,6,3,0,0,0,9,3.666,0,0,0,0,0,9,AIMAR F,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,305,932,4,11,0,0,0,15,3.266,0,0,0,0,0,15,CALVESBERT T,ARCHITECTURE-SCHOOL,SPRING,2024
ARCH,305,933,11,1,0,0,0,12,3.916,0,0,0,0,0,12,JAIN P,ARCHITECTURE-SCHOOL,SPRING,2024
