Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ATMO,201,501,19,21,2,1,1,44,3.272,0,0,0,3,0,47,ZHANG Y,GEOSCIENCES,SPRING,2022
ATMO,201,502,80,52,25,9,3,169,3.165,0,0,0,14,0,183,NIELSEN E,GEOSCIENCES,SPRING,2022
ATMO,201,504,12,31,4,0,0,47,3.170,0,0,0,1,0,48,BROOKS S,GEOSCIENCES,SPRING,2022
ATMO,201,505,17,11,5,2,1,36,3.138,0,0,0,3,0,39,NORTH R,GEOSCIENCES,SPRING,2022
ATMO,201,599,141,148,73,5,2,369,3.140,0,0,0,21,0,390,EPIFANIO C,GEOSCIENCES,SPRING,2022
ATMO,202,501,15,6,3,0,0,24,3.500,0,0,0,0,0,24,CONLEE D,GEOSCIENCES,SPRING,2022
ATMO,202,502,11,10,0,0,1,22,3.363,0,0,0,1,0,23,CONLEE D,GEOSCIENCES,SPRING,2022
ATMO,202,503,18,4,1,0,1,24,3.583,0,0,0,0,0,24,CONLEE D,GEOSCIENCES,SPRING,2022
ATMO,202,504,9,11,3,0,0,23,3.260,0,0,0,1,0,24,CONLEE D,GEOSCIENCES,SPRING,2022
ATMO,202,505,16,6,0,0,1,23,3.565,0,0,0,0,0,23,CONLEE D,GEOSCIENCES,SPRING,2022
ATMO,321,500,11,2,5,2,1,21,2.952,0,0,0,1,0,22,SZUNYOGH I,GEOSCIENCES,SPRING,2022
ATMO,324,501,10,12,1,0,0,23,3.391,0,0,0,0,0,23,XU Y,GEOSCIENCES,SPRING,2022
ATMO,324,502,12,0,1,0,1,14,3.571,0,0,0,0,0,14,XU Y,GEOSCIENCES,SPRING,2022
ATMO,352,501,8,14,2,0,0,24,3.250,0,0,0,0,0,24,NOWOTARSKI C,GEOSCIENCES,SPRING,2022
ATMO,352,502,2,8,4,0,0,14,2.857,0,0,0,0,0,14,NOWOTARSKI C,GEOSCIENCES,SPRING,2022
ATMO,370,500,34,0,0,0,0,34,4.000,0,0,0,0,0,34,CONLEE D,GEOSCIENCES,SPRING,2022
ATMO,435,501,25,11,6,0,0,42,3.452,1,0,0,0,0,43,EPIFANIO C,GEOSCIENCES,SPRING,2022
ATMO,441,501,4,9,4,1,0,18,2.888,0,0,0,0,0,18,RAPP A,GEOSCIENCES,SPRING,2022
ATMO,455,500,5,7,2,0,0,14,3.214,0,0,0,1,0,15,SZUNYOGH I,GEOSCIENCES,SPRING,2022
ATMO,456,900,11,9,2,0,0,22,3.409,1,0,0,0,0,23,NIELSEN E,GEOSCIENCES,SPRING,2022
ATMO,461,501,12,0,0,0,0,12,4.000,0,0,0,0,0,12,WINKLEY S,GEOSCIENCES,SPRING,2022
ATMO,463,500,7,1,0,0,0,8,3.875,0,0,0,0,0,8,LOGAN T,GEOSCIENCES,SPRING,2022
ATMO,463,900,16,5,1,0,0,22,3.681,0,0,0,0,0,22,LOGAN T,GEOSCIENCES,SPRING,2022
ATMO,485,501,5,0,0,0,0,5,4.000,0,0,0,0,0,5,CONLEE D,GEOSCIENCES,SPRING,2022
ATMO,491,509,8,0,0,0,0,8,4.000,0,0,0,0,0,8,LOGAN T,GEOSCIENCES,SPRING,2022
ATMO,491,530,28,0,0,0,0,28,0.000,0,0,0,0,0,28,CONLEE D,GEOSCIENCES,SPRING,2022
ATMO,611,600,4,4,0,0,0,8,3.500,0,0,0,0,0,8,KORTY R,GEOSCIENCES,SPRING,2022
ATMO,612,600,6,5,0,0,0,11,3.545,0,0,0,0,0,11,LIU X,GEOSCIENCES,SPRING,2022
ATMO,613,600,2,3,0,0,0,5,3.400,0,0,0,0,0,5,ZHANG R,GEOSCIENCES,SPRING,2022
ATMO,629,600,12,2,0,0,0,14,3.857,1,0,0,0,0,15,SCHADE G,GEOSCIENCES,SPRING,2022
ATMO,658,600,9,0,0,0,0,9,4.000,0,0,0,0,0,9,CONLEE D,GEOSCIENCES,SPRING,2022
GEOS,105,500,16,19,7,3,1,46,3.000,0,0,0,2,0,48,SCHADE G,GEOSCIENCES,SPRING,2022
GEOS,110,500,89,43,5,5,2,144,3.472,0,0,0,1,0,145,MARCANTONIO F,GEOSCIENCES,SPRING,2022
GEOS,205,500,27,2,1,0,3,33,3.515,0,0,0,0,0,33,ROARK E,GEOSCIENCES,SPRING,2022
