Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
MATH,141,401,0,3,4,1,1,9,2.000,0,0,0,0,0,9,ACERO-SCHERTZER C,TAMU AT GALVESTON,SUMMER,2019
MATH,142,399,4,5,4,3,2,18,2.333,1,0,0,0,0,19,WARREN J,TAMU AT GALVESTON,SUMMER,2019
MATH,150,401,2,3,3,0,0,8,2.875,0,0,0,0,0,8,ACERO-SCHERTZER C,TAMU AT GALVESTON,SUMMER,2019
MATH,151,301,2,6,5,1,0,14,2.642,0,0,0,0,0,14,BROWN P,TAMU AT GALVESTON,SUMMER,2019
MATH,152,401,1,4,6,3,0,14,2.214,0,0,0,0,0,14,BROWN P,TAMU AT GALVESTON,SUMMER,2019
PHYS,206,301,2,3,2,0,0,7,3.000,0,0,0,0,0,7,BOULAHOUACHE C,TAMU AT GALVESTON,SUMMER,2019
ENGL,104,401,3,6,3,0,0,12,3.000,0,0,0,0,0,12,ECHOLS K,TAMU AT GALVESTON,SUMMER,2019
ENGL,210,397,21,0,0,0,0,21,4.000,0,0,0,0,0,21,PRESSWOOD P,TAMU AT GALVESTON,SUMMER,2019
ENGL,210,398,8,12,1,0,1,22,3.181,0,0,0,0,0,22,GARZA-HORNE J,TAMU AT GALVESTON,SUMMER,2019
ENGL,210,399,5,14,2,0,0,21,3.142,0,0,0,1,0,22,GARZA-HORNE J,TAMU AT GALVESTON,SUMMER,2019
ENGL,210,497,22,1,0,0,0,23,3.956,0,0,0,0,0,23,PRESSWOOD P,TAMU AT GALVESTON,SUMMER,2019
ENGL,210,498,15,5,0,0,0,20,3.750,0,0,0,1,0,21,GARZA-HORNE J,TAMU AT GALVESTON,SUMMER,2019
ENGL,210,499,16,3,1,0,0,20,3.750,0,0,0,1,0,21,GARZA-HORNE J,TAMU AT GALVESTON,SUMMER,2019
HISP,204,499,6,2,0,0,2,10,3.000,0,0,0,0,0,10,MANDUJANO M,TAMU AT GALVESTON,SUMMER,2019
PHIL,251,401,3,3,2,0,0,8,3.125,0,0,0,0,0,8,DOMSKY D,TAMU AT GALVESTON,SUMMER,2019
POLS,206,399,8,7,3,1,2,21,2.857,0,0,0,1,0,22,HANEY A,TAMU AT GALVESTON,SUMMER,2019
POLS,206,401,2,3,6,2,2,15,2.066,0,0,0,0,0,15,HANEY A,TAMU AT GALVESTON,SUMMER,2019
POLS,207,399,8,12,2,0,2,24,3.000,0,0,0,1,0,25,HANEY A,TAMU AT GALVESTON,SUMMER,2019
POLS,207,401,6,7,5,0,1,19,2.894,0,0,0,0,0,19,HANEY A,TAMU AT GALVESTON,SUMMER,2019
SOCI,205,398,0,3,3,3,1,10,1.800,0,0,0,0,0,10,LAMPHERE J,TAMU AT GALVESTON,SUMMER,2019
MARB,340,250,11,4,0,0,0,15,3.733,0,0,0,0,0,15,SCHULZE A,TAMU AT GALVESTON,SUMMER,2019
MARB,407,250,2,6,0,0,0,8,3.250,0,0,0,0,0,8,SIROVIC A,TAMU AT GALVESTON,SUMMER,2019
MARE,261,301,3,3,1,0,0,7,3.285,0,0,0,0,0,7,CARROLL M,TAMU AT GALVESTON,SUMMER,2019
MARE,309,301,4,3,0,0,0,7,3.571,0,0,0,0,0,7,CARROLL M,TAMU AT GALVESTON,SUMMER,2019
OCNG,251,401,4,4,1,0,0,9,3.333,0,0,0,0,0,9,COLEMAN C,TAMU AT GALVESTON,SUMMER,2019
ECON,202,399,30,24,7,2,2,65,3.200,0,0,0,0,0,65,BOUDREAUX L,TAMU AT GALVESTON,SUMMER,2019
ECON,203,499,18,5,0,1,0,24,3.666,0,0,0,0,0,24,BOUDREAUX L,TAMU AT GALVESTON,SUMMER,2019
ECON,323,399,0,4,9,2,3,18,1.777,0,0,0,3,0,21,MYKONIATIS N,TAMU AT GALVESTON,SUMMER,2019
ECON,452,499,23,7,0,0,0,30,3.766,2,0,0,0,0,32,BOUDREAUX L,TAMU AT GALVESTON,SUMMER,2019
MARA,301,399,21,12,5,2,1,41,3.219,0,0,0,0,0,41,BOUDREAUX L,TAMU AT GALVESTON,SUMMER,2019
MARA,363,399,24,17,2,1,5,49,3.102,1,0,0,0,0,50,NWABUEZE U,TAMU AT GALVESTON,SUMMER,2019
MARA,373,401,12,0,0,0,0,12,4.000,0,0,0,0,0,12,NWABUEZE U,TAMU AT GALVESTON,SUMMER,2019
