Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ACCT,209,598,113,341,295,34,18,801,2.620,0,0,0,87,0,888,CLARKE M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,210,501,45,56,49,12,1,163,2.809,0,0,0,2,0,165,STRAWSER R,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,202,12,11,1,0,0,24,3.458,0,0,0,0,0,24,STRAWSER J,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,501,6,15,8,5,1,35,2.571,0,0,0,7,0,42,BARRETT J,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,502,3,13,17,2,0,35,2.485,0,0,0,6,0,41,BARRETT J,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,503,9,14,14,2,1,40,2.700,0,0,0,4,0,44,BARRETT J,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,504,24,30,23,6,3,86,2.767,1,0,0,16,0,103,KNOOP J,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,505,26,31,26,5,3,91,2.791,0,0,0,17,0,108,KNOOP J,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,506,11,18,35,12,2,78,2.307,0,0,0,24,0,102,ARNOSKY C,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,507,13,21,24,17,2,77,2.337,0,0,0,25,0,102,ARNOSKY C,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,229,510,7,13,20,8,2,50,2.300,0,0,0,10,0,60,HEAD M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,230,200,17,8,0,0,0,25,3.680,1,0,0,2,0,28,WEAVER A,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,230,201,19,7,1,0,0,27,3.666,0,0,0,3,0,30,WEAVER A,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,230,500,53,91,48,19,1,212,2.830,0,0,0,16,0,228,ALLEN N,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,230,501,58,73,35,12,1,179,2.977,0,0,0,15,0,194,ALLEN N,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,501,6,9,12,0,1,28,2.678,0,0,0,5,0,33,BLASOR T,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,502,4,16,9,1,1,31,2.677,0,0,0,4,0,35,BLASOR T,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,503,8,11,8,1,1,29,2.827,0,0,0,6,0,35,LARKIN R,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,504,9,12,8,1,0,30,2.966,0,0,0,5,0,35,LARKIN R,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,505,9,12,7,3,0,31,2.870,0,0,0,6,0,37,LARKIN R,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,506,3,12,11,2,0,28,2.571,0,0,0,7,0,35,LARKIN R,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,507,8,12,6,1,2,29,2.793,0,0,0,7,0,36,CLINE K,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,508,8,13,6,0,0,27,3.074,0,0,0,7,0,34,CLINE K,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,509,9,10,8,1,1,29,2.862,0,0,0,5,0,34,CLINE K,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,510,9,14,5,0,1,29,3.034,0,0,0,5,0,34,KIM E,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,511,4,13,7,3,2,29,2.482,0,0,0,5,0,34,KIM E,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,327,512,6,15,6,1,1,29,2.827,0,0,0,6,0,35,KIM E,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,501,16,16,4,1,0,37,3.270,0,0,0,6,0,43,HARDING M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,502,22,16,3,1,1,43,3.325,0,0,0,1,0,44,HARDING M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,503,23,16,1,1,0,41,3.487,0,0,0,2,0,43,HARDING M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,504,10,23,7,1,0,41,3.024,0,0,0,2,0,43,GROSSMAN S,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,505,20,12,4,0,0,36,3.444,0,0,0,6,0,42,GROSSMAN S,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,506,12,17,7,1,0,37,3.081,0,0,0,6,0,43,GROSSMAN S,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,507,17,18,5,2,0,42,3.190,0,0,0,1,0,43,SHAFRON E,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,509,25,12,6,0,0,43,3.441,0,0,0,0,0,43,SHAFRON E,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,328,510,9,15,14,0,1,39,2.794,0,0,0,0,0,39,SHAFRON E,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,329,501,152,10,0,1,0,163,3.920,0,0,0,0,0,163,FARMER K,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,403,500,16,2,0,0,0,18,3.888,0,0,0,0,0,18,HARDING M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,405,501,7,23,2,0,1,33,3.060,0,0,0,1,0,34,LASSILA D,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,901,5,19,2,0,0,26,3.115,0,0,0,0,0,26,EGE M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,902,10,14,3,0,0,27,3.259,1,0,0,1,0,29,EGE M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,903,11,14,4,0,0,29,3.241,0,0,0,1,0,30,EGE M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,904,2,19,5,0,0,26,2.884,0,0,0,0,0,26,GARZA B,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,905,10,13,4,0,0,27,3.222,0,0,0,0,0,27,GARZA B,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,906,9,13,0,0,0,22,3.409,0,0,0,0,0,22,GARZA B,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,907,10,14,6,0,0,30,3.133,0,0,0,0,0,30,SHAUB M,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,908,7,13,2,0,0,22,3.227,0,0,0,1,0,23,RANZILLA S,MAYS BUSINESS SCHOOL,FALL,2021
ACCT,407,909,7,12,4,0,0,23,3.130,0,0,0,2,0,25,RANZILLA S,MAYS BUSINESS SCHOOL,FALL,2021
