Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ACCT,209,200,22,74,68,4,2,170,2.647,0,0,0,19,0,189,HEAD M,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,210,200,28,31,22,8,2,91,2.824,0,0,0,4,0,95,ALLEN N,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,229,100,4,8,30,4,2,48,2.166,0,0,0,2,0,50,HEAD M,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,230,200,23,19,19,4,1,66,2.893,0,0,0,2,0,68,ALLEN N,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,321,100,45,0,0,0,0,45,4.000,0,0,0,0,0,45,JOHNSON C,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,327,101,10,17,11,2,1,41,2.804,0,0,0,2,0,43,LARKIN R,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,328,200,17,17,6,3,0,43,3.116,0,0,0,1,0,44,HARDING M,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,329,199,48,7,0,0,0,55,3.872,1,0,0,2,0,58,FARMER K,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,329,299,48,7,1,0,0,56,3.839,0,0,0,0,0,56,FARMER K,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,403,100,6,2,0,0,0,8,3.750,0,0,0,0,0,8,HARDING M,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,405,100,22,18,4,0,0,44,3.409,0,0,0,1,0,45,LARKIN R,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,407,900,8,20,5,0,0,33,3.090,0,0,0,0,0,33,SHAUB M,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,421,931,41,0,0,0,0,41,4.000,0,0,0,0,0,41,FOSTER C,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,427,100,35,17,0,0,0,52,3.673,0,0,0,1,0,53,ARNOSKY C,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,603,100,14,2,0,0,0,16,3.875,0,0,0,0,0,16,HARDING M,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,628,201,6,4,0,0,0,10,3.600,1,0,0,0,0,11,SANDERS J,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,628,202,18,9,3,0,0,30,3.500,0,0,0,0,0,30,SANDERS J,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,629,200,12,0,0,0,0,12,4.000,0,0,0,0,0,12,SANDERS J,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,640,199,3,1,1,0,0,5,3.400,0,0,0,0,0,5,FOSTER C,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,640,700,7,10,4,0,0,21,3.142,0,0,0,1,0,22,FOSTER C,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,647,200,16,18,1,0,0,35,3.428,0,0,0,0,0,35,REDMAN K,MAYS BUSINESS SCHOOL,SUMMER,2021
ACCT,650,600,50,0,0,0,0,50,4.000,0,0,0,0,0,50,FARMER K,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,679,101,5,0,0,0,0,5,4.000,0,0,0,0,0,5,MARCANTONIO J,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,679,351,34,0,0,0,0,34,4.000,0,0,0,0,0,34,HALE T,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,679,700,22,0,0,0,0,22,4.000,0,0,0,0,0,22,HALE T,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,689,300,8,21,5,3,0,37,2.918,0,0,0,0,0,37,SHARMA A,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,689,700,4,8,8,2,0,22,2.636,0,0,0,0,0,22,SHARMA A,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,693,101,5,0,0,0,0,5,4.000,0,0,0,0,0,5,MARCANTONIO J,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,700,300,31,19,0,0,0,50,3.620,0,0,0,0,0,50,FLINT G,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,701,300,49,0,1,0,0,50,3.960,0,0,0,0,0,50,GEORGE J,MAYS BUSINESS SCHOOL,SUMMER,2021
BUAD,702,300,49,2,0,0,0,51,3.960,0,0,0,0,0,51,COHEN H,MAYS BUSINESS SCHOOL,SUMMER,2021
BUSN,403,900,8,7,1,0,0,16,3.437,0,0,0,0,0,16,SEIPP L,MAYS BUSINESS SCHOOL,SUMMER,2021
FINC,341,100,75,107,54,20,4,260,2.880,1,0,0,7,0,268,OKOROMADU A,MAYS BUSINESS SCHOOL,SUMMER,2021
FINC,342,700,8,0,0,0,0,8,4.000,0,0,0,0,0,8,KIM S,MAYS BUSINESS SCHOOL,SUMMER,2021
FINC,351,200,10,4,3,0,0,17,3.411,0,0,0,0,0,17,DRIVER J,MAYS BUSINESS SCHOOL,SUMMER,2021
FINC,371,201,5,9,3,1,0,18,3.000,0,0,0,0,0,18,PETERSON J,MAYS BUSINESS SCHOOL,SUMMER,2021
FINC,409,199,111,126,69,10,12,328,2.957,0,0,0,13,0,341,KIM S,MAYS BUSINESS SCHOOL,SUMMER,2021
FINC,423,101,3,2,0,0,0,5,3.600,0,0,0,0,0,5,HALLERMANN D,MAYS BUSINESS SCHOOL,SUMMER,2021
FINC,441,199,5,2,2,0,0,9,3.333,0,0,0,0,0,9,HERCOT P,MAYS BUSINESS SCHOOL,SUMMER,2021
