Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
BIOL,111,100,14,5,7,1,1,28,3.071,0,0,0,0,0,28,HAWKINS A,SCIENCE,SUMMER,2020
BIOL,111,101,14,5,7,0,0,26,3.269,0,0,0,0,0,26,HAWKINS A,SCIENCE,SUMMER,2020
BIOL,111,102,18,6,3,1,1,29,3.344,0,0,0,1,0,30,HAWKINS A,SCIENCE,SUMMER,2020
BIOL,111,103,11,7,8,2,1,29,2.862,0,0,0,1,0,30,HAWKINS A,SCIENCE,SUMMER,2020
BIOL,111,104,13,8,4,2,0,27,3.185,0,0,0,0,0,27,HAWKINS A,SCIENCE,SUMMER,2020
BIOL,112,201,13,9,2,4,0,28,3.107,0,0,0,0,0,28,LEE C,SCIENCE,SUMMER,2020
BIOL,112,202,14,9,5,2,0,30,3.166,0,0,0,1,0,31,LEE C,SCIENCE,SUMMER,2020
BIOL,112,203,12,11,4,0,0,27,3.296,0,0,0,1,0,28,LEE C,SCIENCE,SUMMER,2020
BIOL,112,204,10,12,5,2,1,30,2.933,0,0,0,1,0,31,LEE C,SCIENCE,SUMMER,2020
BIOL,112,205,14,9,3,2,1,29,3.137,0,0,0,1,0,30,LEE C,SCIENCE,SUMMER,2020
BIOL,112,206,15,7,4,2,1,29,3.137,0,0,0,0,0,29,LEE C,SCIENCE,SUMMER,2020
BIOL,206,101,4,17,5,1,1,28,2.785,0,0,0,2,0,30,MOYES R,SCIENCE,SUMMER,2020
BIOL,206,102,10,13,2,2,1,28,3.035,0,0,0,3,0,31,MOYES R,SCIENCE,SUMMER,2020
BIOL,213,100,14,24,7,0,0,45,3.155,0,0,0,0,0,45,ERICKSON J,SCIENCE,SUMMER,2020
BIOL,214,200,15,21,4,0,2,42,3.119,0,0,0,3,0,45,PEPPER A,SCIENCE,SUMMER,2020
BIOL,319,301,6,9,3,2,2,22,2.681,0,0,0,0,0,22,COHN W,SCIENCE,SUMMER,2020
BIOL,319,302,9,14,2,2,1,28,3.000,0,0,0,1,0,29,COHN W,SCIENCE,SUMMER,2020
BIOL,319,303,5,12,8,1,0,26,2.807,0,0,0,0,0,26,COHN W,SCIENCE,SUMMER,2020
BIOL,319,304,7,11,5,3,0,26,2.846,0,0,0,1,0,27,COHN W,SCIENCE,SUMMER,2020
BIOL,319,305,5,10,5,0,1,21,2.857,0,0,0,0,0,21,COHN W,SCIENCE,SUMMER,2020
BIOL,319,306,6,12,5,2,0,25,2.880,0,0,0,1,0,26,COHN W,SCIENCE,SUMMER,2020
BIOL,319,307,6,11,1,0,0,18,3.277,0,0,0,0,0,18,COHN W,SCIENCE,SUMMER,2020
BIOL,320,301,7,15,4,0,0,26,3.115,0,0,0,1,0,27,TAYLOR L,SCIENCE,SUMMER,2020
BIOL,320,302,10,14,3,0,0,27,3.259,0,0,0,0,0,27,TAYLOR L,SCIENCE,SUMMER,2020
BIOL,320,303,5,7,4,0,1,17,2.882,0,0,0,0,0,17,TAYLOR L,SCIENCE,SUMMER,2020
