Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
CHEM,107,401,10,14,15,5,1,45,2.600,0,0,0,4,0,49,NAIR R,TAMU AT GALVESTON,FALL,2019
CHEM,107,403,19,18,14,4,1,56,2.892,0,0,0,4,0,60,NAIR R,TAMU AT GALVESTON,FALL,2019
CHEM,107,404,12,11,11,2,1,37,2.837,0,0,0,5,0,42,NAIR R,TAMU AT GALVESTON,FALL,2019
CHEM,107,405,5,13,27,6,2,53,2.245,0,0,0,3,1,57,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,401,1,14,1,3,0,19,2.684,0,0,0,0,0,19,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,403,1,13,5,0,0,19,2.789,0,0,0,1,0,20,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,405,9,5,0,1,3,18,2.888,0,0,0,0,0,18,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,406,4,12,2,0,0,18,3.111,0,0,0,0,0,18,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,407,1,7,4,3,3,18,2.000,0,0,0,1,0,19,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,408,3,5,3,3,1,15,2.400,0,0,0,0,0,15,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,409,4,13,2,0,0,19,3.105,0,0,0,1,0,20,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,410,1,10,4,0,1,16,2.625,0,0,0,0,0,16,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,412,9,4,3,0,0,16,3.375,0,0,0,0,0,16,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,421,3,11,4,1,0,19,2.842,0,0,0,0,0,19,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,117,428,14,5,0,0,0,19,3.736,0,0,0,0,0,19,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,119,200,2,4,1,1,0,8,2.875,0,0,0,0,0,8,GALAN J,TAMU AT GALVESTON,FALL,2019
CHEM,119,401,4,4,5,2,1,16,2.500,0,0,0,3,0,19,ARONSON C,TAMU AT GALVESTON,FALL,2019
CHEM,119,402,4,5,6,4,1,20,2.350,0,0,0,0,0,20,ARONSON C,TAMU AT GALVESTON,FALL,2019
CHEM,119,403,2,5,5,4,3,19,1.947,0,0,0,2,0,21,ARONSON C,TAMU AT GALVESTON,FALL,2019
CHEM,119,404,3,2,9,6,0,20,2.100,0,0,0,1,0,21,ARONSON C,TAMU AT GALVESTON,FALL,2019
CHEM,119,405,4,3,6,5,1,19,2.210,0,0,0,2,0,21,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,119,406,2,6,4,9,1,22,1.954,0,0,0,0,0,22,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,119,407,2,4,8,3,2,19,2.052,0,0,0,2,0,21,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,119,408,3,5,6,4,1,19,2.263,0,0,0,1,0,20,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,119,410,1,3,6,4,3,17,1.705,0,0,0,1,0,18,ARONSON C,TAMU AT GALVESTON,FALL,2019
CHEM,119,411,3,3,8,1,4,19,2.000,0,0,0,1,0,20,ARONSON C,TAMU AT GALVESTON,FALL,2019
CHEM,120,401,0,5,4,3,1,13,2.000,0,0,0,0,0,13,GALAN J,TAMU AT GALVESTON,FALL,2019
CHEM,120,402,2,2,5,2,1,12,2.166,0,0,0,1,0,13,GALAN J,TAMU AT GALVESTON,FALL,2019
CHEM,120,403,3,2,7,1,1,14,2.357,0,0,0,1,0,15,GALAN J,TAMU AT GALVESTON,FALL,2019
CHEM,227,401,7,17,18,5,1,48,2.500,0,0,0,1,0,49,MOSER M,TAMU AT GALVESTON,FALL,2019
CHEM,227,402,8,9,9,7,5,38,2.210,0,0,0,2,0,40,ULLOA O,TAMU AT GALVESTON,FALL,2019
CHEM,228,401,2,4,8,1,1,16,2.312,0,0,0,0,0,16,ULLOA O,TAMU AT GALVESTON,FALL,2019
CHEM,237,401,8,6,2,0,0,16,3.375,0,0,0,0,0,16,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,237,402,5,8,2,0,0,15,3.200,0,0,0,0,0,15,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,237,403,6,5,2,0,0,13,3.307,0,0,0,0,0,13,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,237,404,7,8,1,0,0,16,3.375,0,0,0,0,0,16,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,237,405,8,2,0,0,2,12,3.166,0,0,0,0,0,12,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,237,406,9,3,1,0,0,13,3.615,0,0,0,0,0,13,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,238,402,5,8,0,0,0,13,3.384,0,0,0,0,0,13,TOWNSEND G,TAMU AT GALVESTON,FALL,2019
CHEM,318,401,9,0,0,0,0,9,4.000,0,0,0,0,0,9,KAISER K,TAMU AT GALVESTON,FALL,2019
CHEM,464,401,7,0,0,0,0,7,4.000,0,0,0,0,0,7,SANTSCHI P,TAMU AT GALVESTON,FALL,2019
CHEM,485,402,0,2,1,0,2,5,1.600,0,0,0,2,0,7,GALAN J,TAMU AT GALVESTON,FALL,2019
MATH,140,401,20,11,4,5,2,42,3.000,0,0,0,2,0,44,WARREN J,TAMU AT GALVESTON,FALL,2019
MATH,140,402,6,11,9,9,7,42,2.000,0,0,0,10,0,52,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,141,402,14,9,9,3,1,36,2.888,0,0,0,1,0,37,WARREN J,TAMU AT GALVESTON,FALL,2019
MATH,142,401,3,1,7,7,5,23,1.565,0,0,0,12,0,35,ACERO-SCHERTZER C,TAMU AT GALVESTON,FALL,2019
MATH,142,402,1,2,10,4,3,20,1.700,0,0,0,8,0,28,QIU L,TAMU AT GALVESTON,FALL,2019
MATH,147,402,0,2,3,1,4,10,1.300,0,0,0,5,0,15,ARISTIDOU M,TAMU AT GALVESTON,FALL,2019
MATH,150,401,4,5,6,0,3,18,2.388,0,0,0,3,0,21,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,402,2,3,2,4,6,17,1.470,0,0,0,3,0,20,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,403,1,2,3,5,5,16,1.312,0,0,0,2,0,18,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,404,4,3,5,2,3,17,2.176,0,0,0,3,0,20,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,405,2,4,3,4,3,16,1.875,0,0,0,3,0,19,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,406,3,3,4,2,0,12,2.583,0,0,0,3,0,15,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,407,4,5,5,5,1,20,2.300,0,0,0,1,0,21,ACERO-SCHERTZER C,TAMU AT GALVESTON,FALL,2019
MATH,150,408,0,0,4,7,3,14,1.071,0,0,0,4,0,18,ACERO-SCHERTZER C,TAMU AT GALVESTON,FALL,2019
MATH,150,409,3,4,4,0,7,18,1.777,0,0,0,0,0,18,ACERO-SCHERTZER C,TAMU AT GALVESTON,FALL,2019
MATH,150,410,4,4,6,4,2,20,2.200,0,0,0,2,0,22,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,411,4,2,7,1,4,18,2.055,0,0,0,2,0,20,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,412,4,4,4,2,3,17,2.235,0,0,0,3,0,20,PANGEMANAN A,TAMU AT GALVESTON,FALL,2019
MATH,150,413,1,9,4,1,2,17,2.352,0,0,0,4,0,21,ACERO-SCHERTZER C,TAMU AT GALVESTON,FALL,2019
MATH,150,414,3,5,2,4,4,18,1.944,0,0,0,1,0,19,ACERO-SCHERTZER C,TAMU AT GALVESTON,FALL,2019
MATH,150,415,6,1,3,4,0,14,2.642,0,0,0,0,0,14,ACERO-SCHERTZER C,TAMU AT GALVESTON,FALL,2019
MATH,151,402,10,6,3,2,1,22,3.000,0,0,0,2,0,24,QIU L,TAMU AT GALVESTON,FALL,2019
MATH,151,403,10,8,2,0,0,20,3.400,0,0,0,0,0,20,QIU L,TAMU AT GALVESTON,FALL,2019
MATH,151,404,9,7,4,0,0,20,3.250,0,0,0,1,0,21,QIU L,TAMU AT GALVESTON,FALL,2019
MATH,151,406,7,7,3,0,1,18,3.055,1,0,0,1,0,20,QIU L,TAMU AT GALVESTON,FALL,2019
MATH,151,407,6,5,2,6,0,19,2.578,0,0,0,2,0,21,YI E,TAMU AT GALVESTON,FALL,2019
MATH,151,408,7,6,4,1,0,18,3.055,0,0,0,2,0,20,YI E,TAMU AT GALVESTON,FALL,2019
MATH,151,413,13,3,3,0,0,19,3.526,0,0,0,2,0,21,QIU L,TAMU AT GALVESTON,FALL,2019
MATH,151,414,12,7,1,1,0,21,3.428,0,0,0,0,0,21,QIU L,TAMU AT GALVESTON,FALL,2019
MATH,151,416,11,7,1,1,0,20,3.400,0,0,0,1,0,21,KANG C,TAMU AT GALVESTON,FALL,2019
MATH,152,401,2,6,5,4,0,17,2.352,0,0,0,4,0,21,ARISTIDOU M,TAMU AT GALVESTON,FALL,2019
MATH,152,402,2,3,7,1,1,14,2.285,0,0,0,8,0,22,ARISTIDOU M,TAMU AT GALVESTON,FALL,2019
MATH,152,403,2,6,7,5,1,21,2.142,1,0,0,0,0,22,BROWN P,TAMU AT GALVESTON,FALL,2019
MATH,152,404,1,5,5,5,1,17,2.000,1,0,0,2,0,20,BROWN P,TAMU AT GALVESTON,FALL,2019
MATH,152,405,5,4,9,0,0,18,2.777,0,0,0,1,0,19,SUEN C,TAMU AT GALVESTON,FALL,2019
MATH,152,406,3,2,4,6,3,18,1.777,0,0,0,1,0,19,SUEN C,TAMU AT GALVESTON,FALL,2019
MATH,251,401,5,12,26,7,0,50,2.300,0,0,0,0,0,50,KANG C,TAMU AT GALVESTON,FALL,2019
MATH,308,401,4,1,2,1,1,9,2.666,0,0,0,0,0,9,BROWN P,TAMU AT GALVESTON,FALL,2019
PHYS,123,401,9,0,0,0,0,9,4.000,0,0,0,0,0,9,RANTSCHLER J,TAMU AT GALVESTON,FALL,2019
PHYS,201,401,5,8,4,0,0,17,3.058,0,0,0,1,0,18,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
PHYS,201,402,4,8,6,2,0,20,2.700,0,0,0,0,0,20,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
PHYS,201,403,6,6,5,0,1,18,2.888,0,0,0,0,0,18,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
PHYS,201,404,5,7,3,4,1,20,2.550,0,0,0,0,0,20,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
PHYS,201,405,6,4,6,1,0,17,2.882,0,0,0,3,0,20,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
PHYS,201,406,1,6,8,1,2,18,2.166,0,0,0,0,0,18,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
PHYS,202,401,7,9,5,1,0,22,3.000,0,0,0,0,0,22,RANTSCHLER J,TAMU AT GALVESTON,FALL,2019
PHYS,202,402,3,13,6,2,0,24,2.708,0,0,0,0,0,24,RANTSCHLER J,TAMU AT GALVESTON,FALL,2019
PHYS,206,401,7,14,23,9,4,57,2.192,0,0,0,5,0,62,KLEIN D,TAMU AT GALVESTON,FALL,2019
PHYS,206,402,11,28,13,4,0,56,2.821,0,0,0,2,0,58,RANTSCHLER J,TAMU AT GALVESTON,FALL,2019
PHYS,207,401,10,13,15,0,1,39,2.794,0,0,0,0,0,39,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
PHYS,226,401,4,5,4,1,1,15,2.666,0,0,0,0,0,15,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
PHYS,227,401,5,7,1,0,0,13,3.307,0,0,0,0,0,13,BOULAHOUACHE C,TAMU AT GALVESTON,FALL,2019
ANTH,202,401,11,3,0,0,0,14,3.785,0,0,0,0,0,14,PEARL F,TAMU AT GALVESTON,FALL,2019
ANTH,202,499,16,2,2,5,2,27,2.925,0,0,0,1,0,28,FURTH B,TAMU AT GALVESTON,FALL,2019
ANTH,210,401,25,9,1,1,0,36,3.611,0,0,0,2,0,38,FURTH B,TAMU AT GALVESTON,FALL,2019
ANTH,210,499,6,10,4,1,4,25,2.520,0,0,0,2,0,27,FURTH B,TAMU AT GALVESTON,FALL,2019
