Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
BUSH,631,700,13,1,0,0,1,15,3.666,0,0,0,0,0,15,CORTES K,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,603,700,5,1,0,1,0,7,3.428,0,0,0,0,0,7,RUSSELL R,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,605,700,4,2,0,0,0,6,3.666,0,0,0,0,0,6,BLACKWELL J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,617,100,18,0,0,0,0,18,4.000,0,0,0,0,0,18,CASTILLO J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,651,650,9,0,0,0,0,9,4.000,0,0,0,0,0,9,MCLAUGHLIN W,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,651,700,12,1,0,0,0,13,3.923,0,0,0,0,0,13,RUSSELL R,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,653,700,8,6,1,0,1,16,3.250,2,0,0,0,0,18,DALY S,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,659,700,8,2,0,0,0,10,3.800,0,0,0,0,0,10,DALY S,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,672,650,5,0,0,0,0,5,4.000,0,0,0,0,0,5,SHIM G,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,689,100,14,2,0,0,0,16,3.875,0,0,0,0,0,16,JACKSON M,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,689,650,4,1,1,0,0,6,3.500,0,0,0,0,0,6,SHYNKARUK K,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
INTA,689,651,7,4,0,0,0,11,3.636,0,0,0,1,0,12,PINO A,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,206,199,248,47,7,7,1,310,3.722,1,0,0,2,0,313,NEDERMAN C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,206,299,18,49,24,5,5,101,2.693,0,0,0,11,1,113,LASHARI S,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,207,100,50,25,13,0,0,88,3.420,0,0,0,0,0,88,SMITH J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,207,200,46,34,24,1,0,105,3.190,0,0,0,0,0,105,SMITH J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,306,150,13,1,2,0,0,16,3.687,1,0,0,0,0,17,KENT C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,306,151,13,1,2,0,0,16,3.687,1,0,0,0,0,17,KENT C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,320,200,13,7,3,0,0,23,3.434,0,0,0,0,0,23,RICE M,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,375,100,19,6,1,0,0,26,3.692,1,0,0,0,0,27,HAYDON M,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
POLS,432,200,16,0,0,0,0,16,4.000,0,0,0,2,0,18,ROBERTSON J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,601,700,12,1,0,0,0,13,3.923,0,0,0,0,0,13,GRAHAM C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,602,700,7,3,1,0,0,11,3.545,0,0,0,0,0,11,FERNSLER T,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,611,700,13,1,0,0,1,15,3.666,0,0,0,1,0,16,LUM J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,616,700,11,1,0,0,0,12,3.916,0,0,0,0,0,12,MORRISON J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,617,700,12,0,0,0,0,12,4.000,0,0,0,0,0,12,NAKAMURA B,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,620,700,8,2,1,0,0,11,3.636,0,0,0,0,0,11,DWYER W,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,621,700,16,6,0,0,0,22,3.727,1,0,0,0,0,23,SMITH S,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,623,700,16,2,1,0,1,20,3.600,0,0,0,2,0,22,GRAHAM C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,630,700,10,2,0,0,0,12,3.833,0,0,0,0,0,12,CANTRELL-BRUCE T,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,634,700,8,1,0,0,0,9,3.888,0,0,0,0,0,9,DEBREE D,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,636,700,17,0,0,0,0,17,4.000,1,0,0,1,0,19,LUM J,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,643,700,4,7,0,1,1,13,2.923,0,0,0,0,0,13,QU H,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,644,700,24,0,0,0,0,24,4.000,0,0,0,0,0,24,LITTLE C,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,651,700,4,2,1,0,0,7,3.428,0,0,0,0,0,7,KILTZ L,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,654,700,5,1,0,0,0,6,3.833,0,0,0,0,0,6,BAILEY M,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,656,700,8,0,0,0,0,8,4.000,0,0,0,0,0,8,DAVIS D,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,675,700,8,0,0,0,0,8,4.000,0,0,0,0,0,8,DAVIS D,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,675,701,15,0,0,0,0,15,4.000,0,0,0,0,0,15,NAKAMURA B,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
PSAA,676,700,12,0,0,0,0,12,4.000,0,0,0,0,0,12,NAKAMURA B,BUSH SCHOOL OF GOV & PUB SERV,SUMMER,2023
