Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ANTH,201,200,4,0,1,0,0,5,3.600,0,0,0,0,0,5,GURSKY S,ARTS & SCIENCES,SUMMER,2023
ANTH,201,700,24,4,0,0,0,28,3.857,0,0,0,0,0,28,KHAUMYEN B,ARTS & SCIENCES,SUMMER,2023
ANTH,205,200,4,0,0,1,0,5,3.400,0,0,0,0,0,5,THAKAR H,ARTS & SCIENCES,SUMMER,2023
ANTH,205,700,5,14,17,4,1,41,2.439,0,0,0,2,0,43,ALVARD M,ARTS & SCIENCES,SUMMER,2023
ANTH,210,199,58,31,4,1,1,95,3.515,0,0,0,0,0,95,LEMUS S,ARTS & SCIENCES,SUMMER,2023
ANTH,210,200,12,0,0,0,0,12,4.000,0,0,0,0,0,12,PALOMINO BERROCAL R,ARTS & SCIENCES,SUMMER,2023
ANTH,435,150,21,3,0,0,0,24,3.875,0,0,0,0,0,24,HOPKINS A,ARTS & SCIENCES,SUMMER,2023
ANTH,491,150,23,0,0,0,0,23,4.000,0,0,0,0,0,23,HOPKINS A,ARTS & SCIENCES,SUMMER,2023
BIOL,111,102,2,4,0,0,1,7,2.857,0,0,0,0,0,7,WRIGHT R,ARTS & SCIENCES,SUMMER,2023
BIOL,111,103,10,3,3,0,0,16,3.437,0,0,0,1,0,17,WRIGHT R,ARTS & SCIENCES,SUMMER,2023
BIOL,111,104,8,6,3,1,0,18,3.166,0,0,0,0,0,18,WRIGHT R,ARTS & SCIENCES,SUMMER,2023
BIOL,112,201,4,4,1,0,0,9,3.333,0,0,0,0,0,9,LEE C,ARTS & SCIENCES,SUMMER,2023
BIOL,112,202,12,4,1,1,0,18,3.500,0,0,0,0,0,18,LEE C,ARTS & SCIENCES,SUMMER,2023
BIOL,112,203,11,5,3,2,0,21,3.190,0,0,0,0,0,21,LEE C,ARTS & SCIENCES,SUMMER,2023
BIOL,112,204,9,4,7,3,0,23,2.826,1,0,0,0,0,24,LEE C,ARTS & SCIENCES,SUMMER,2023
BIOL,112,205,12,3,5,0,0,20,3.350,1,0,0,0,0,21,LEE C,ARTS & SCIENCES,SUMMER,2023
BIOL,206,101,2,5,3,1,0,11,2.727,0,0,0,0,0,11,JANES D,ARTS & SCIENCES,SUMMER,2023
BIOL,206,102,3,3,3,3,0,12,2.500,0,0,0,0,0,12,JANES D,ARTS & SCIENCES,SUMMER,2023
