Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
AGCJ,105,501,28,14,5,0,1,48,3.416,0,0,0,0,0,48,BAKER C,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,105,502,27,10,0,0,0,37,3.729,0,0,0,0,0,37,BAKER C,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,281,500,54,11,3,2,3,73,3.520,0,0,0,1,0,74,DUNSFORD D,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,305,599,31,25,8,1,2,67,3.223,0,0,0,1,0,68,PARRELLA J,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,307,599,19,10,2,0,1,32,3.437,0,0,0,1,0,33,TOPP K,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,308,501,23,6,0,0,1,30,3.666,0,0,0,0,0,30,REDWINE T,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,312,501,16,12,6,3,4,41,2.804,0,0,0,0,0,41,MCGRATH P,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,313,901,4,10,0,0,0,14,3.285,0,0,0,1,0,15,LEGGETTE H,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,313,902,2,10,1,0,0,13,3.076,0,0,0,2,0,15,LEGGETTE H,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,314,901,10,4,1,0,0,15,3.600,0,0,0,0,0,15,REDWINE T,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,314,902,13,6,1,0,0,20,3.600,0,0,0,0,0,20,REDWINE T,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,366,501,11,3,0,1,0,15,3.600,0,0,0,0,0,15,MCKIM B,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,404,500,13,0,0,0,0,13,4.000,0,0,0,0,0,13,DUNSFORD D,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,405,501,20,0,0,0,0,20,4.000,0,0,0,0,0,20,REDWINE T,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,406,500,19,11,1,0,1,32,3.468,0,0,0,0,0,32,DUNSFORD D,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,408,700,5,13,5,0,0,23,3.000,0,0,0,0,0,23,WEGENER R,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,411,500,7,8,2,2,1,20,2.900,0,0,0,2,0,22,MCKIM B,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,413,500,16,3,3,0,2,24,3.291,0,0,0,0,0,24,HOMEYER M,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGCJ,494,556,4,2,1,0,0,7,3.300,0,0,0,0,0,7,DUNSFORD D,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,302,900,8,2,3,0,0,13,3.384,0,0,0,0,0,13,SHEEHAN C,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,373,500,14,2,0,0,0,16,3.875,0,0,0,0,0,16,HANCOCK J,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,383,501,12,4,0,0,0,16,3.750,0,0,0,0,0,16,HANCOCK J,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,402,900,7,3,1,0,0,11,3.545,0,0,0,0,0,11,MOORE L,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,405,500,6,2,3,0,0,11,3.272,0,0,0,0,0,11,MURPHY T,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,425,502,9,3,0,0,0,12,3.750,0,0,0,0,0,12,MURPHY T,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,436,502,9,3,0,0,0,12,3.750,0,0,0,0,0,12,MURPHY T,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,481,501,12,0,0,0,0,12,4.000,0,0,0,0,0,12,MURPHY T,AGRICULTURE & LIFE SCIENCES,FALL,2020
AGSC,484,501,7,5,0,0,0,12,3.583,0,0,0,0,0,12,MURPHY T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,350,500,15,12,0,0,0,27,3.555,0,0,0,0,0,27,ELLIOT J,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,425,700,19,6,2,0,2,29,3.379,0,0,0,0,0,29,ELBERT C,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,608,699,8,0,0,0,0,8,4.000,0,0,0,0,0,8,BOYD B,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,610,600,15,0,0,0,0,15,4.000,0,0,0,0,0,15,DOOLEY K,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,610,699,3,2,0,0,0,5,3.600,0,0,0,0,0,5,MOORE L,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,610,700,8,0,1,0,1,10,3.400,0,0,0,0,0,10,MOORE L,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,613,699,7,0,0,0,0,7,4.000,0,0,0,0,0,7,MURPHREY T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,615,601,15,1,0,0,1,17,3.705,0,0,0,0,0,17,BRIERS G,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,623,699,5,0,0,0,0,5,4.000,0,0,0,0,0,5,MURPHREY T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,624,600,3,3,0,0,0,6,3.500,1,0,0,0,0,7,PINA M,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,640,600,7,2,0,0,0,9,3.777,0,0,0,0,0,9,STRONG R,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,695,600,16,3,0,0,0,19,3.842,0,0,0,0,0,19,STRONG R,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,695,699,0,3,2,0,0,5,2.600,0,0,0,0,0,5,WINGENBACH G,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALEC,695,700,3,2,0,0,1,6,3.000,1,0,0,2,0,9,WINGENBACH G,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,125,500,18,0,0,0,0,18,4.000,0,0,0,0,0,18,MASTROGIOVANNI M,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,125,501,7,0,0,0,0,7,4.000,0,0,0,0,0,7,MASTROGIOVANNI M,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,202,501,45,18,3,1,1,68,3.544,0,0,0,0,0,68,MASTROGIOVANNI M,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,202,502,18,7,2,0,1,28,3.464,0,0,0,0,0,28,MASTROGIOVANNI M,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,202,700,17,6,2,0,0,25,3.600,0,0,0,0,0,25,LOCKETT L,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,202,701,15,8,4,1,0,28,3.321,0,0,0,1,0,29,LOCKETT L,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,301,501,45,16,9,0,1,71,3.464,0,0,0,1,0,72,BOYD B,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,301,701,20,8,5,1,1,35,3.285,0,0,0,0,0,35,DUNN A,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,324,500,18,1,0,0,0,19,3.947,0,0,0,0,0,19,ELBERT C,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,339,500,25,9,0,0,0,34,3.735,0,0,0,0,0,34,CUMMINGS S,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,340,700,29,35,15,4,7,90,2.833,0,0,0,2,0,92,DUNN A,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,340,931,6,7,1,0,0,14,3.357,0,0,0,0,0,14,PRESTON T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,340,933,9,4,4,1,1,19,3.000,0,0,0,3,0,22,PRESTON T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,340,935,3,13,1,0,2,19,2.789,0,0,0,1,0,20,PRESTON T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,340,936,6,10,1,0,0,17,3.294,0,0,0,0,0,17,PRESTON T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,340,939,9,11,2,0,0,22,3.318,0,0,0,0,0,22,PRESTON T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,340,940,8,12,3,0,0,23,3.217,0,0,0,0,0,23,PRESTON T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,341,500,11,0,0,0,0,11,4.000,0,0,0,0,0,11,PRESTON T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,344,700,32,4,2,0,0,38,3.789,0,0,0,0,0,38,LOCKETT L,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,400,500,8,3,0,0,0,11,3.727,0,0,0,0,0,11,ODOM S,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,422,500,14,12,2,2,1,31,3.161,1,0,0,1,0,33,PINA M,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,424,501,54,38,15,1,1,109,3.311,0,0,0,4,0,113,STRONG J,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,426,500,16,15,3,3,0,37,3.189,0,0,0,0,0,37,PINA M,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,440,700,12,9,1,1,1,24,3.250,0,0,0,0,0,24,KOSWATTA T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,440,701,26,11,5,0,0,42,3.500,0,0,0,0,0,42,DUNN A,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,440,900,16,2,2,0,0,20,3.700,0,0,0,0,0,20,DIXON S,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,440,999,18,17,11,0,0,46,3.152,0,0,0,1,0,47,KOSWATTA T,AGRICULTURE & LIFE SCIENCES,FALL,2020
ALED,481,501,33,11,3,2,3,52,3.326,0,0,0,0,0,52,STRONG J,AGRICULTURE & LIFE SCIENCES,FALL,2020
