Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
BIOL,111,100,16,5,2,0,0,23,3.608,0,0,0,1,0,24,HAWKINS A,SCIENCE,SUMMER,2019
BIOL,111,101,10,7,2,2,1,22,3.045,1,0,0,0,0,23,HAWKINS A,SCIENCE,SUMMER,2019
BIOL,111,102,18,3,1,1,1,24,3.500,0,0,0,0,0,24,HAWKINS A,SCIENCE,SUMMER,2019
BIOL,111,103,8,8,4,0,1,21,3.047,1,0,0,2,0,24,HAWKINS A,SCIENCE,SUMMER,2019
BIOL,112,201,11,5,2,3,0,21,3.142,0,0,0,0,0,21,LEE C,SCIENCE,SUMMER,2019
BIOL,112,202,5,13,2,0,0,20,3.150,0,0,0,0,0,20,LEE C,SCIENCE,SUMMER,2019
BIOL,112,203,16,4,0,0,0,20,3.800,0,0,0,0,0,20,LEE C,SCIENCE,SUMMER,2019
BIOL,112,204,9,7,2,3,0,21,3.047,1,0,0,0,0,22,LEE C,SCIENCE,SUMMER,2019
BIOL,112,205,9,5,4,1,1,20,3.000,1,0,0,0,0,21,LEE C,SCIENCE,SUMMER,2019
BIOL,206,101,6,7,6,0,0,19,3.000,0,0,0,0,0,19,MOYES R,SCIENCE,SUMMER,2019
BIOL,206,102,3,2,1,0,0,6,3.333,0,0,0,0,0,6,MOYES R,SCIENCE,SUMMER,2019
BIOL,213,100,10,7,3,4,0,24,2.958,0,0,0,1,0,25,ERICKSON J,SCIENCE,SUMMER,2019
BIOL,214,200,11,13,4,1,2,31,2.967,1,0,0,0,0,32,PEPPER A,SCIENCE,SUMMER,2019
BIOL,319,301,1,10,3,0,0,14,2.857,0,0,0,0,0,14,COHN W,SCIENCE,SUMMER,2019
BIOL,319,302,6,7,8,0,0,21,2.904,0,0,0,1,0,22,COHN W,SCIENCE,SUMMER,2019
BIOL,319,304,3,9,8,1,0,21,2.666,0,0,0,1,0,22,COHN W,SCIENCE,SUMMER,2019
BIOL,319,305,1,6,12,0,0,19,2.421,0,0,0,0,0,19,COHN W,SCIENCE,SUMMER,2019
BIOL,320,301,3,6,5,0,0,14,2.857,0,0,0,1,0,15,TAYLOR L,SCIENCE,SUMMER,2019
BIOL,320,302,1,6,11,3,0,21,2.238,0,0,0,0,0,21,TAYLOR L,SCIENCE,SUMMER,2019
BIOL,320,303,2,2,4,1,0,9,2.555,0,0,0,0,0,9,TAYLOR L,SCIENCE,SUMMER,2019
BIOL,320,304,4,8,8,2,0,22,2.636,0,0,0,1,0,23,TAYLOR L,SCIENCE,SUMMER,2019
