Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ARCH,206,500,8,6,1,0,1,16,3.250,0,0,0,0,0,16,STEWART K,ARCHITECTURE,SPRING,2020
ARCH,206,501,16,0,0,0,0,16,4.000,0,0,0,0,0,16,TATE J,ARCHITECTURE,SPRING,2020
ARCH,206,502,9,3,2,1,0,15,3.333,0,0,0,0,0,15,CATAO CARTAXO,ARCHITECTURE,SPRING,2020
ARCH,206,503,6,9,0,0,0,15,3.400,0,0,0,0,0,15,MCINTOSH N,ARCHITECTURE,SPRING,2020
ARCH,206,504,14,0,0,0,0,14,4.000,0,0,0,0,0,14,LUTZ S,ARCHITECTURE,SPRING,2020
ARCH,206,505,11,3,2,0,0,16,3.562,0,0,0,0,0,16,DE LIMA VAZ XAVIER,ARCHITECTURE,SPRING,2020
ARCH,212,500,19,21,4,3,1,48,3.125,0,0,0,0,0,48,LU Z,ARCHITECTURE,SPRING,2020
ARCH,212,501,5,9,2,0,0,16,3.187,0,0,0,1,0,17,LU Z,ARCHITECTURE,SPRING,2020
ARCH,213,500,96,13,5,3,2,119,3.663,0,0,0,0,0,119,LIU D,ARCHITECTURE,SPRING,2020
ARCH,213,501,19,4,1,1,1,26,3.500,0,0,0,0,0,26,SAMADI S,ARCHITECTURE,SPRING,2020
ARCH,216,500,13,2,0,0,1,16,3.625,0,0,0,1,0,17,TUZUN CANADINC S,ARCHITECTURE,SPRING,2020
ARCH,216,501,7,5,3,0,0,15,3.266,0,0,0,0,0,15,LOUIE J,ARCHITECTURE,SPRING,2020
ARCH,249,201,2,3,0,0,0,5,3.400,0,0,0,1,0,6,GLOWACKI K,ARCHITECTURE,SPRING,2020
ARCH,249,503,30,57,34,7,3,131,2.793,0,0,0,0,0,131,GLOWACKI K,ARCHITECTURE,SPRING,2020
ARCH,249,504,17,14,9,3,0,43,3.046,0,0,0,0,0,43,GLOWACKI K,ARCHITECTURE,SPRING,2020
ARCH,249,700,94,34,8,2,1,139,3.568,1,0,0,0,0,140,CAFFEY S,ARCHITECTURE,SPRING,2020
ARCH,250,501,45,29,12,3,2,91,3.230,1,0,0,0,0,92,KLEIN N,ARCHITECTURE,SPRING,2020
ARCH,250,502,23,6,0,1,2,32,3.468,0,0,0,0,0,32,KLEIN N,ARCHITECTURE,SPRING,2020
ARCH,250,503,12,13,6,3,0,34,3.000,0,0,0,0,0,34,STEWART Z,ARCHITECTURE,SPRING,2020
ARCH,250,700,99,32,13,0,2,146,3.547,0,0,0,1,0,147,CAMPAGNOL G,ARCHITECTURE,SPRING,2020
ARCH,250,701,71,29,7,1,0,108,3.574,0,0,0,0,0,108,CAMPAGNOL G,ARCHITECTURE,SPRING,2020
ARCH,260,500,6,1,0,0,0,7,3.857,0,0,0,0,0,7,IISAKA M,ARCHITECTURE,SPRING,2020
ARCH,305,931,12,0,0,0,0,12,4.000,0,0,0,0,0,12,JAIN P,ARCHITECTURE,SPRING,2020
ARCH,305,932,10,0,0,0,0,10,4.000,0,5,0,0,0,15,AITANI K,ARCHITECTURE,SPRING,2020
