Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
CHEN,204,500,6,11,7,1,2,27,2.666,0,0,0,0,0,27,SALAMA G,QATAR CAMPUS,FALL,2019
CHEN,304,500,6,8,6,1,0,21,2.904,0,0,0,0,0,21,KAKOSIMOS K,QATAR CAMPUS,FALL,2019
CHEN,320,500,7,14,0,0,0,21,3.333,0,0,0,0,0,21,AL-MOHANNADI D,QATAR CAMPUS,FALL,2019
CHEN,324,500,3,6,4,3,0,16,2.562,0,0,0,0,0,16,ABDALLA A,QATAR CAMPUS,FALL,2019
CHEN,354,500,5,13,4,0,0,22,3.045,0,0,0,0,0,22,ABDEL-WAHAB A,QATAR CAMPUS,FALL,2019
CHEN,364,500,5,7,3,1,0,16,3.000,0,0,0,0,0,16,AL-RAWASHDEH M,QATAR CAMPUS,FALL,2019
CHEN,425,500,1,10,1,2,0,14,2.714,2,0,0,0,0,16,LINKE P,QATAR CAMPUS,FALL,2019
CHEN,432,500,9,6,1,0,0,16,3.500,0,0,0,0,0,16,SALAMA G,QATAR CAMPUS,FALL,2019
CHEN,455,500,9,13,3,0,0,25,3.240,0,0,0,0,0,25,VECHOT L,QATAR CAMPUS,FALL,2019
CHEN,481,500,13,2,1,0,0,16,3.750,0,0,0,0,0,16,VECHOT L,QATAR CAMPUS,FALL,2019
CHEN,601,600,15,1,0,0,0,16,3.937,0,0,0,0,0,16,VECHOT L,QATAR CAMPUS,FALL,2019
CHEN,604,600,9,4,2,0,0,15,3.466,0,0,0,0,0,15,NOUNOU M,QATAR CAMPUS,FALL,2019
CHEN,641,600,3,3,0,0,0,6,3.500,0,0,0,0,0,6,ABDALLA A,QATAR CAMPUS,FALL,2019
CHEN,689,600,8,0,0,0,0,8,4.000,0,0,0,0,0,8,MARKATOS N,QATAR CAMPUS,FALL,2019
ASCC,101,500,17,4,3,1,0,25,3.480,0,0,0,0,0,25,RUDD L,QATAR CAMPUS,FALL,2019
ASCC,289,501,1,9,4,0,0,14,2.785,0,0,0,1,0,15,TELAFICI M,QATAR CAMPUS,FALL,2019
ASCC,289,502,3,8,1,0,0,12,3.166,0,0,0,0,0,12,WARD S,QATAR CAMPUS,FALL,2019
ASCC,289,503,0,0,4,1,1,6,1.500,0,0,0,0,0,6,TELAFICI M,QATAR CAMPUS,FALL,2019
ASCC,289,504,4,6,0,0,0,10,3.400,0,0,0,0,0,10,HILLMAN S,QATAR CAMPUS,FALL,2019
COMM,335,500,13,9,0,0,0,22,3.590,1,0,0,2,0,25,ESLAMI Z,QATAR CAMPUS,FALL,2019
ENGL,104,501,13,3,1,0,0,17,3.705,0,0,0,0,0,17,HINGTGEN L,QATAR CAMPUS,FALL,2019
ENGL,104,502,7,7,2,0,0,16,3.312,0,0,0,0,0,16,HINGTGEN L,QATAR CAMPUS,FALL,2019
