Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ARCH,249,700,59,20,12,6,5,102,3.196,2,0,0,0,0,104,CAFFEY S,ARCHITECTURE,SUMMER,2019
ARCH,250,700,32,9,3,1,1,46,3.521,0,0,0,2,0,48,CAMPAGNOL G,ARCHITECTURE,SUMMER,2019
ARCH,331,100,2,5,5,6,0,18,2.166,0,0,0,1,0,19,NICHOLS A,ARCHITECTURE,SUMMER,2019
ARCH,350,700,21,13,8,0,0,42,3.309,0,0,0,0,0,42,CAMPAGNOL G,ARCHITECTURE,SUMMER,2019
ARCH,406,300,6,7,1,0,0,14,3.357,0,0,0,0,0,14,OBRIEN M,ARCHITECTURE,SUMMER,2019
ARCH,406,301,4,8,1,0,0,13,3.230,0,0,0,0,0,13,JAIN P,ARCHITECTURE,SUMMER,2019
ARCH,603,300,4,3,1,0,0,8,3.375,1,0,0,0,0,9,DE LIMA VAZ XAVIER,ARCHITECTURE,SUMMER,2019
ENDS,101,200,66,6,1,0,0,73,3.890,0,0,0,0,0,73,HILL R,ARCHITECTURE,SUMMER,2019
ENDS,101,700,39,47,9,4,5,104,3.067,0,0,0,3,0,107,CAFFEY S,ARCHITECTURE,SUMMER,2019
ENDS,105,100,3,5,0,1,0,9,3.111,0,0,0,0,0,9,ROGERS J,ARCHITECTURE,SUMMER,2019
ENDS,108,203,8,6,0,0,0,14,3.571,0,0,0,0,0,14,TRIPP A,ARCHITECTURE,SUMMER,2019
ENDS,108,204,11,1,1,0,1,14,3.500,0,0,0,0,0,14,VAHDAT ZAD V,ARCHITECTURE,SUMMER,2019
ENDS,115,100,4,4,0,1,0,9,3.222,0,0,0,0,0,9,BORGES GONZALEZ A,ARCHITECTURE,SUMMER,2019
CARC,311,150,13,4,0,0,0,17,3.764,0,0,0,0,0,17,MASTERSON J,ARCHITECTURE,SUMMER,2019
CARC,311,151,13,6,1,0,0,20,3.600,0,0,0,0,0,20,NDUBISI F,ARCHITECTURE,SUMMER,2019
CARC,311,153,12,0,0,0,0,12,4.000,0,0,0,0,0,12,FORTENBERRY B,ARCHITECTURE,SUMMER,2019
CARC,311,250,5,8,0,0,0,13,3.384,0,0,0,0,0,13,HUANG C,ARCHITECTURE,SUMMER,2019
CARC,311,251,14,5,0,0,0,19,3.736,0,0,0,0,1,20,ABBOTT E,ARCHITECTURE,SUMMER,2019
CARC,311,252,8,13,0,0,0,21,3.380,0,0,0,0,0,21,ROLDAN M,ARCHITECTURE,SUMMER,2019
