Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ANTH,201,200,30,4,1,0,0,35,3.828,0,0,0,0,0,35,LEMUS S,LIBERAL ARTS,SUMMER,2021
ANTH,205,100,41,31,13,2,0,87,3.275,0,0,0,2,1,90,HOPKINS A,LIBERAL ARTS,SUMMER,2021
WGST,374,200,1,3,1,0,0,5,3.000,0,0,0,0,0,5,PANTUSO T,LIBERAL ARTS,SUMMER,2021
COMM,203,100,16,6,1,0,0,23,3.652,0,0,0,0,0,23,JENNINGS P,LIBERAL ARTS,SUMMER,2021
COMM,203,101,7,10,3,0,1,21,3.047,0,0,0,1,0,22,CHABVUTA E,LIBERAL ARTS,SUMMER,2021
COMM,203,102,13,10,0,0,0,23,3.565,0,0,0,1,0,24,LUECK J,LIBERAL ARTS,SUMMER,2021
COMM,203,103,22,0,0,1,1,24,3.708,0,0,0,0,0,24,SIEGFRIED K,LIBERAL ARTS,SUMMER,2021
COMM,203,104,11,8,2,0,2,23,3.130,0,0,0,2,0,25,SHAW L,LIBERAL ARTS,SUMMER,2021
COMM,203,105,16,7,2,0,0,25,3.560,0,0,0,0,0,25,CHRISTJOY A,LIBERAL ARTS,SUMMER,2021
COMM,203,106,8,11,3,0,0,22,3.227,0,0,0,1,0,23,YAVARI M,LIBERAL ARTS,SUMMER,2021
COMM,203,107,21,1,0,0,0,22,3.954,0,0,0,0,0,22,NADKARNI A,LIBERAL ARTS,SUMMER,2021
COMM,203,108,21,1,0,0,1,23,3.782,0,0,0,0,0,23,BRADLEY N,LIBERAL ARTS,SUMMER,2021
COMM,203,109,14,6,2,0,1,23,3.391,0,0,0,2,0,25,WU Q,LIBERAL ARTS,SUMMER,2021
COMM,203,170,13,6,3,0,1,23,3.304,0,0,0,0,0,23,MUNSON D,LIBERAL ARTS,SUMMER,2021
COMM,203,171,8,5,3,2,5,23,2.391,0,0,0,2,0,25,ASCHENBECK S,LIBERAL ARTS,SUMMER,2021
COMM,203,172,20,2,0,0,0,22,3.909,0,0,0,2,0,24,ADUEN RAMIREZ M,LIBERAL ARTS,SUMMER,2021
COMM,203,173,12,7,1,4,0,24,3.125,0,0,0,0,0,24,ROLD M,LIBERAL ARTS,SUMMER,2021
COMM,203,176,7,10,6,1,0,24,2.958,0,0,0,1,0,25,HEATLY K,LIBERAL ARTS,SUMMER,2021
COMM,203,177,13,5,6,0,1,25,3.160,0,0,0,0,0,25,ROLD M,LIBERAL ARTS,SUMMER,2021
COMM,203,178,11,12,1,0,1,25,3.280,0,0,0,0,0,25,TARVIN D,LIBERAL ARTS,SUMMER,2021
COMM,203,180,12,7,0,2,0,21,3.380,0,0,0,0,0,21,DUNKLIN M,LIBERAL ARTS,SUMMER,2021
COMM,203,182,14,8,0,0,2,24,3.333,0,0,0,0,0,24,SPIERS A,LIBERAL ARTS,SUMMER,2021
COMM,203,184,19,1,0,0,2,22,3.590,0,0,0,0,0,22,ORTIZ-MARTINEZ A,LIBERAL ARTS,SUMMER,2021
COMM,203,185,17,7,0,0,0,24,3.708,0,0,0,0,0,24,MUNSON D,LIBERAL ARTS,SUMMER,2021
COMM,203,186,10,3,2,0,1,16,3.312,0,0,0,2,0,18,ASCHENBECK S,LIBERAL ARTS,SUMMER,2021
COMM,203,191,12,2,0,0,0,14,3.857,0,0,0,2,0,16,CRICK N,LIBERAL ARTS,SUMMER,2021
