Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ARCH,249,700,32,11,3,2,0,48,3.520,1,0,0,1,0,50,CAFFEY S,ARCHITECTURE,SUMMER,2021
ARCH,250,700,19,6,5,1,0,31,3.387,0,0,0,1,0,32,CAMPAGNOL G,ARCHITECTURE,SUMMER,2021
ARCH,331,100,0,4,1,0,4,9,1.555,0,0,0,0,0,9,NICHOLS A,ARCHITECTURE,SUMMER,2021
ARCH,485,355,24,0,0,0,0,24,4.000,0,0,0,0,0,24,HOLLIDAY S,ARCHITECTURE,SUMMER,2021
ARCH,603,300,9,2,0,1,0,12,3.583,0,0,0,0,0,12,LUTZ S,ARCHITECTURE,SUMMER,2021
ENDS,101,200,7,0,0,0,1,8,3.500,0,0,0,0,0,8,VANEGAS J,ARCHITECTURE,SUMMER,2021
ENDS,101,700,69,1,0,0,2,72,3.875,0,0,0,0,0,72,CAFFEY S,ARCHITECTURE,SUMMER,2021
ENDS,108,100,4,15,0,0,0,19,3.210,0,0,0,0,0,19,MCINTOSH N,ARCHITECTURE,SUMMER,2021
CARC,301,300,6,9,7,0,0,22,2.954,0,0,0,0,0,22,DE LIMA VAZ XAVIER,ARCHITECTURE,SUMMER,2021
CARC,301,350,10,1,0,0,0,11,3.909,0,0,0,0,0,11,ROLDAN M,ARCHITECTURE,SUMMER,2021
CARC,311,101,29,0,0,0,0,29,4.000,0,0,0,0,0,29,FORTENBERRY B,ARCHITECTURE,SUMMER,2021
CARC,311,103,28,0,0,0,0,28,4.000,0,0,0,0,0,28,GODDARD T,ARCHITECTURE,SUMMER,2021
CARC,311,104,12,6,1,0,0,19,3.578,0,0,0,0,0,19,DAVIS D,ARCHITECTURE,SUMMER,2021
CARC,311,201,21,5,0,1,0,27,3.703,0,0,0,0,0,27,WOODFIN S,ARCHITECTURE,SUMMER,2021
CARC,311,202,23,2,1,0,0,26,3.846,0,0,0,0,0,26,AITANI K,ARCHITECTURE,SUMMER,2021
CARC,311,203,6,11,2,1,1,21,2.952,0,0,0,0,0,21,HUANG C,ARCHITECTURE,SUMMER,2021
CARC,311,205,3,7,9,2,0,21,2.523,1,0,0,0,0,22,LAVY S,ARCHITECTURE,SUMMER,2021
CARC,311,250,15,3,0,0,0,18,3.833,0,0,0,0,0,18,ROLDAN M,ARCHITECTURE,SUMMER,2021
CARC,311,350,11,0,0,0,0,11,4.000,0,0,0,0,0,11,ROLDAN M,ARCHITECTURE,SUMMER,2021
CARC,331,101,29,0,0,0,0,29,4.000,0,0,0,0,0,29,FORTENBERRY B,ARCHITECTURE,SUMMER,2021
CARC,331,103,28,0,0,0,0,28,4.000,0,0,0,0,0,28,GODDARD T,ARCHITECTURE,SUMMER,2021
CARC,331,104,12,6,2,0,0,20,3.500,0,0,0,0,0,20,DAVIS D,ARCHITECTURE,SUMMER,2021
CARC,331,201,21,5,0,1,0,27,3.703,0,0,0,0,0,27,WOODFIN S,ARCHITECTURE,SUMMER,2021
CARC,331,202,23,2,1,0,0,26,3.846,0,0,0,0,0,26,AITANI K,ARCHITECTURE,SUMMER,2021
CARC,331,203,6,8,6,0,1,21,2.857,0,0,0,0,0,21,HUANG C,ARCHITECTURE,SUMMER,2021
CARC,331,205,16,4,2,0,0,22,3.636,0,0,0,0,0,22,LAVY S,ARCHITECTURE,SUMMER,2021
CARC,331,250,16,2,0,0,0,18,3.888,0,0,0,0,0,18,ROLDAN M,ARCHITECTURE,SUMMER,2021
CARC,331,350,11,0,0,0,0,11,4.000,0,0,0,0,0,11,ROLDAN M,ARCHITECTURE,SUMMER,2021
COSC,153,100,14,6,1,0,0,21,3.619,0,0,0,0,0,21,GUERRA SANTOS H,ARCHITECTURE,SUMMER,2021
COSC,184,200,13,3,2,0,3,21,3.095,0,0,0,1,0,22,MCGOWAN A,ARCHITECTURE,SUMMER,2021
COSC,253,700,15,10,3,0,0,28,3.428,0,0,0,1,0,29,CARLSON K,ARCHITECTURE,SUMMER,2021
COSC,275,100,1,9,2,0,0,12,2.916,0,0,0,0,0,12,PALMER R,ARCHITECTURE,SUMMER,2021
COSC,275,101,3,4,1,0,0,8,3.250,0,0,0,1,0,9,PALMER R,ARCHITECTURE,SUMMER,2021
COSC,325,199,6,27,5,0,0,38,3.026,0,0,0,0,0,38,BRYANT J,ARCHITECTURE,SUMMER,2021
COSC,326,500,8,26,8,0,0,42,3.000,0,0,0,1,0,43,BRYANT J,ARCHITECTURE,SUMMER,2021
COSC,353,100,13,17,4,0,0,34,3.264,0,0,0,0,0,34,SIMMS L,ARCHITECTURE,SUMMER,2021
COSC,375,200,7,12,11,0,0,30,2.866,0,0,0,1,0,31,BOLDT G,ARCHITECTURE,SUMMER,2021
COSC,375,201,0,2,5,0,0,7,2.285,0,0,0,0,0,7,BOLDT G,ARCHITECTURE,SUMMER,2021
COSC,381,100,20,3,0,0,0,23,3.869,0,0,0,0,0,23,SUERMANN P,ARCHITECTURE,SUMMER,2021
COSC,421,100,3,3,4,1,0,11,2.727,0,0,0,0,0,11,DUDLEY D,ARCHITECTURE,SUMMER,2021
COSC,441,200,5,5,1,0,0,11,3.363,0,0,0,0,0,11,BIRDWELL R,ARCHITECTURE,SUMMER,2021
COSC,442,900,0,3,4,1,0,8,2.250,0,0,0,0,0,8,HOUSTON J,ARCHITECTURE,SUMMER,2021
COSC,442,930,0,4,5,1,0,10,2.300,0,0,0,0,0,10,HOUSTON J,ARCHITECTURE,SUMMER,2021
COSC,461,199,9,2,0,0,0,11,3.818,0,0,0,3,0,14,ARYAL A,ARCHITECTURE,SUMMER,2021
COSC,463,950,9,0,0,0,0,9,4.000,0,0,0,0,0,9,ELLIS D,ARCHITECTURE,SUMMER,2021
COSC,464,100,13,1,1,1,0,16,3.625,0,0,0,0,0,16,MCGOWAN A,ARCHITECTURE,SUMMER,2021
COSC,464,199,14,0,1,0,0,15,3.866,0,0,0,1,0,16,MCGOWAN A,ARCHITECTURE,SUMMER,2021
COSC,465,200,20,21,6,0,0,47,3.297,0,0,0,0,0,47,MCCLOSKEY A,ARCHITECTURE,SUMMER,2021
COSC,474,300,8,1,0,0,0,9,3.888,0,0,0,0,0,9,LAVY S,ARCHITECTURE,SUMMER,2021
COSC,475,100,4,3,4,0,0,11,3.000,0,0,0,0,0,11,BOLDT G,ARCHITECTURE,SUMMER,2021
COSC,475,101,7,10,10,0,0,27,2.888,0,0,0,1,0,28,BOLDT G,ARCHITECTURE,SUMMER,2021
COSC,477,100,5,7,4,0,0,16,3.062,0,0,0,1,0,17,FICKEL L,ARCHITECTURE,SUMMER,2021
COSC,477,101,2,1,4,0,1,8,2.375,0,0,0,0,0,8,FICKEL L,ARCHITECTURE,SUMMER,2021
LAND,240,700,64,5,6,2,0,77,3.701,0,0,0,0,0,77,NEWMAN G,ARCHITECTURE,SUMMER,2021
LAND,240,701,65,6,0,1,0,72,3.875,0,0,0,0,0,72,NEWMAN G,ARCHITECTURE,SUMMER,2021
LAND,603,300,3,2,0,0,0,5,3.600,0,0,0,0,0,5,REID R,ARCHITECTURE,SUMMER,2021
PLAN,612,700,5,1,0,0,0,6,3.833,0,0,0,0,0,6,WEI L,ARCHITECTURE,SUMMER,2021
URPN,201,700,10,1,0,0,1,12,3.583,0,0,0,0,0,12,TEDFORD E,ARCHITECTURE,SUMMER,2021
URPN,201,701,11,0,0,0,0,11,4.000,0,0,0,0,0,11,TEDFORD E,ARCHITECTURE,SUMMER,2021
URPN,202,701,8,6,1,0,3,18,2.888,0,0,0,2,0,20,GOLBABAI J,ARCHITECTURE,SUMMER,2021
URPN,202,900,11,13,0,0,0,24,3.458,0,0,0,0,0,24,GOLBABAI J,ARCHITECTURE,SUMMER,2021
