Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
AERO,201,200,5,13,7,0,0,25,2.920,0,0,0,0,0,25,SHRYOCK K,ENGINEERING,FALL,2021
AERO,201,201,4,15,5,0,0,24,2.958,0,0,0,1,0,25,SHRYOCK K,ENGINEERING,FALL,2021
AERO,201,500,6,23,14,1,1,45,2.711,0,0,0,0,0,45,SHRYOCK K,ENGINEERING,FALL,2021
AERO,201,501,6,15,8,4,0,33,2.696,0,0,0,2,0,35,SHRYOCK K,ENGINEERING,FALL,2021
AERO,201,502,2,13,10,3,1,29,2.413,0,0,0,2,0,31,VALASEK J,ENGINEERING,FALL,2021
AERO,201,503,1,7,9,9,3,29,1.793,0,0,0,4,0,33,VALASEK J,ENGINEERING,FALL,2021
AERO,201,504,2,11,14,3,1,31,2.322,0,0,0,2,0,33,VALASEK J,ENGINEERING,FALL,2021
AERO,211,200,31,15,1,0,0,47,3.638,0,0,0,0,0,47,MOBLE B,ENGINEERING,FALL,2021
AERO,211,500,24,16,7,0,0,47,3.361,0,0,0,1,0,48,MOBLE B,ENGINEERING,FALL,2021
AERO,211,501,5,11,13,2,1,32,2.531,0,0,0,1,0,33,BHATTACHARYA R,ENGINEERING,FALL,2021
AERO,211,504,30,34,20,3,2,89,2.977,0,0,0,3,0,92,GUZMAN F,ENGINEERING,FALL,2021
AERO,212,200,8,14,2,0,0,24,3.250,0,0,0,5,0,29,BOYD J,ENGINEERING,FALL,2021
AERO,212,500,4,13,16,3,1,37,2.432,0,0,0,31,0,68,BOYD J,ENGINEERING,FALL,2021
AERO,212,502,7,20,17,2,3,49,2.530,0,0,0,48,0,97,BOYD J,ENGINEERING,FALL,2021
AERO,214,500,1,9,6,2,2,20,2.250,0,0,0,0,0,20,NARAGHI M,ENGINEERING,FALL,2021
AERO,214,501,1,3,8,3,1,16,2.000,0,0,0,1,0,17,NARAGHI M,ENGINEERING,FALL,2021
AERO,214,502,2,6,5,2,0,15,2.533,0,0,0,0,0,15,NARAGHI M,ENGINEERING,FALL,2021
AERO,222,500,11,12,6,1,0,30,3.100,0,0,0,1,0,31,MORTARI D,ENGINEERING,FALL,2021
AERO,222,501,10,9,8,0,1,28,2.964,0,0,0,2,0,30,MORTARI D,ENGINEERING,FALL,2021
AERO,301,200,13,7,1,0,0,21,3.571,0,0,0,0,0,21,TROPINA A,ENGINEERING,FALL,2021
AERO,301,500,37,16,8,2,0,63,3.396,0,0,0,2,0,65,TROPINA A,ENGINEERING,FALL,2021
AERO,301,501,23,18,14,0,2,57,3.052,0,0,0,0,0,57,STRGANAC T,ENGINEERING,FALL,2021
AERO,303,500,8,13,13,6,2,42,2.452,0,0,0,1,0,43,REED H,ENGINEERING,FALL,2021
AERO,304,200,8,2,0,0,0,10,3.800,0,0,0,0,0,10,BENZERGA A,ENGINEERING,FALL,2021
AERO,304,500,15,20,10,4,2,51,2.823,0,0,0,7,0,58,BENZERGA A,ENGINEERING,FALL,2021
AERO,304,501,19,40,10,7,0,76,2.934,0,0,0,8,0,84,TALREJA R,ENGINEERING,FALL,2021
AERO,306,500,2,13,18,4,1,38,2.289,0,0,0,2,0,40,WHITCOMB J,ENGINEERING,FALL,2021
