Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
ARTS,149,700,48,6,1,3,0,58,3.706,0,0,0,1,0,59,SUTHERLAND S,"PERF, VISUAL & FINE ARTS",SUMMER,2024
ARTS,150,701,28,3,0,0,0,31,3.903,0,0,0,1,0,32,WORLEY S,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,701,51,0,0,0,1,52,3.923,0,0,0,0,0,52,CHIN A,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,702,19,1,0,1,0,21,3.809,0,0,0,0,0,21,BOONE J,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,703,37,1,0,0,0,38,3.973,0,0,0,0,0,38,CARTWRIGHT J,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,704,47,4,1,0,0,52,3.884,0,0,0,1,0,53,BOONE J,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,705,48,8,2,1,0,59,3.745,0,0,0,1,0,60,POOLEY-DETWILER A,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,706,19,1,2,0,0,22,3.772,0,0,0,0,0,22,REISER V,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,707,52,4,1,1,1,59,3.779,0,0,0,0,0,59,POOLEY-DETWILER A,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,708,49,5,3,0,1,58,3.741,0,0,0,0,0,58,CHIN A,"PERF, VISUAL & FINE ARTS",SUMMER,2024
DCED,202,709,50,7,0,1,0,58,3.827,0,0,0,0,0,58,BERGERON C,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,200,100,11,0,0,0,1,12,3.666,0,0,0,0,0,12,ADINKU G,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,200,702,33,3,2,0,0,38,3.815,0,0,0,1,0,39,DEXTER R,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,201,701,10,9,0,1,0,20,3.400,0,0,0,0,0,20,IMHOFF A,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,201,702,13,2,0,0,1,16,3.625,0,0,0,0,0,16,FIGUEIREDO V,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,223,200,14,0,0,0,0,14,4.000,0,0,0,0,0,14,MARINI F,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,226,701,65,6,1,2,0,74,3.810,0,0,0,0,0,74,LAFEVERS C,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,228,200,4,0,1,0,0,5,3.600,0,0,0,0,0,5,CONNOR W,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,301,200,12,1,0,0,0,13,3.923,0,0,0,1,0,14,CAMPBELL M,"PERF, VISUAL & FINE ARTS",SUMMER,2024
PERF,301,701,46,3,1,0,0,50,3.900,0,0,0,0,0,50,CARDOSO DE CARDOSO,"PERF, VISUAL & FINE ARTS",SUMMER,2024
VIST,275,300,9,3,2,0,0,14,3.500,0,0,0,0,0,14,BUJNOCH E,"PERF, VISUAL & FINE ARTS",SUMMER,2024
VIST,311,150,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KLEIN B,"PERF, VISUAL & FINE ARTS",SUMMER,2024
VIST,331,150,6,0,0,0,0,6,4.000,0,0,0,0,0,6,KLEIN B,"PERF, VISUAL & FINE ARTS",SUMMER,2024
VIST,405,301,7,0,0,0,0,7,4.000,0,0,0,0,0,7,ANDREASSON M,"PERF, VISUAL & FINE ARTS",SUMMER,2024
VIST,485,300,7,0,0,0,0,7,4.000,0,0,0,0,0,7,ANDREASSON M,"PERF, VISUAL & FINE ARTS",SUMMER,2024
VIST,494,350,10,0,0,0,0,10,4.000,0,0,0,0,0,10,BUJNOCH E,"PERF, VISUAL & FINE ARTS",SUMMER,2024
VIZA,627,200,9,0,0,0,0,9,4.000,0,0,0,0,0,9,ANDREASSON M,"PERF, VISUAL & FINE ARTS",SUMMER,2024
