Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
CHEM,107,401,0,4,11,3,4,22,1.681,0,0,0,13,0,35,ARONSON C,TAMU AT GALVESTON,SPRING,2021
CHEM,107,402,4,18,8,4,0,34,2.647,0,0,0,6,0,40,NAIR R,TAMU AT GALVESTON,SPRING,2021
CHEM,107,403,3,7,7,2,2,21,2.333,0,0,0,9,0,30,ARONSON C,TAMU AT GALVESTON,SPRING,2021
CHEM,117,401,6,6,1,0,2,15,2.933,0,0,0,0,0,15,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,117,402,1,5,4,1,1,12,2.333,0,0,0,0,0,12,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,117,403,11,6,1,1,0,19,3.421,0,0,0,0,0,19,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,117,404,2,4,2,0,1,9,2.666,0,0,0,3,0,12,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,117,405,10,6,0,0,0,16,3.625,0,0,0,1,0,17,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,117,407,3,4,9,1,0,17,2.529,0,0,0,0,0,17,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,119,400,4,6,6,1,1,18,2.611,0,0,0,2,0,20,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,119,401,1,6,3,0,2,12,2.333,0,0,0,2,0,14,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,120,200,5,2,0,0,0,7,3.714,0,0,0,0,0,7,GALAN J,TAMU AT GALVESTON,SPRING,2021
CHEM,120,401,4,9,7,3,0,23,2.608,0,0,0,1,1,25,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,120,402,6,6,4,1,0,17,3.000,0,0,0,0,0,17,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,120,403,1,2,8,3,1,15,1.933,0,0,0,5,0,20,ARONSON C,TAMU AT GALVESTON,SPRING,2021
CHEM,120,404,0,3,2,1,2,8,1.750,0,0,0,4,0,12,ARONSON C,TAMU AT GALVESTON,SPRING,2021
CHEM,120,405,0,2,3,2,0,7,2.000,0,0,0,2,0,9,NAIR R,TAMU AT GALVESTON,SPRING,2021
CHEM,120,406,2,3,5,3,0,13,2.307,0,0,0,2,0,15,NAIR R,TAMU AT GALVESTON,SPRING,2021
CHEM,120,407,5,5,4,1,1,16,2.750,0,0,0,1,0,17,NAIR R,TAMU AT GALVESTON,SPRING,2021
CHEM,120,408,3,4,5,3,1,16,2.312,0,0,0,1,0,17,NAIR R,TAMU AT GALVESTON,SPRING,2021
CHEM,120,409,2,4,1,2,1,10,2.400,0,0,0,1,0,11,NAIR R,TAMU AT GALVESTON,SPRING,2021
CHEM,227,401,7,6,11,6,1,31,2.387,0,0,0,4,0,35,ULLOA O,TAMU AT GALVESTON,SPRING,2021
CHEM,228,401,5,8,4,6,2,25,2.320,0,0,0,0,0,25,MOSER M,TAMU AT GALVESTON,SPRING,2021
CHEM,228,402,2,14,9,1,0,26,2.653,0,0,0,3,0,29,ULLOA O,TAMU AT GALVESTON,SPRING,2021
CHEM,237,401,7,2,0,0,1,10,3.400,0,0,0,0,0,10,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
CHEM,237,402,6,5,0,0,0,11,3.545,0,0,0,1,0,12,TOWNSEND G,TAMU AT GALVESTON,SPRING,2021
