Department,Course,Section,A,B,C,D,F,A-F,GPA,I,S,U,Q,X,Total,Instructor,College,Semester,Year
AERO,214,200,4,18,6,0,1,29,2.827,0,0,0,0,0,29,TALREJA R,ENGINEERING,SUMMER,2022
AERO,222,300,9,7,0,0,0,16,3.562,1,0,0,1,0,18,MORTARI D,ENGINEERING,SUMMER,2022
AERO,304,200,12,5,3,1,0,21,3.333,0,0,0,0,0,21,BOYD J,ENGINEERING,SUMMER,2022
AERO,351,300,4,10,4,0,0,18,3.000,0,0,0,0,0,18,KARPETIS A,ENGINEERING,SUMMER,2022
BMEN,153,901,18,5,0,0,0,23,3.782,0,0,0,0,0,23,CARRELL T,ENGINEERING,SUMMER,2022
BMEN,207,700,9,6,1,0,1,17,3.294,0,0,0,0,0,17,HANKS J,ENGINEERING,SUMMER,2022
BMEN,211,301,14,11,2,0,0,27,3.444,0,0,0,0,0,27,JESSEN S,ENGINEERING,SUMMER,2022
BMEN,321,700,43,5,1,0,0,49,3.857,0,0,0,0,0,49,GINN-HEDMAN A,ENGINEERING,SUMMER,2022
BMEN,341,300,4,0,1,0,0,5,3.600,0,0,0,0,0,5,HORN J,ENGINEERING,SUMMER,2022
BMEN,350,700,17,10,3,1,1,32,3.281,0,0,0,2,0,34,GRAUL M,ENGINEERING,SUMMER,2022
BMEN,353,101,7,0,0,0,1,8,3.500,0,0,0,0,0,8,BUJNOCH Z,ENGINEERING,SUMMER,2022
BMEN,452,700,11,4,2,0,1,18,3.333,0,0,0,0,0,18,PATRICK C,ENGINEERING,SUMMER,2022
CHEN,205,100,11,9,7,5,0,32,2.812,0,0,0,1,0,33,TAMAMIS P,ENGINEERING,SUMMER,2022
CHEN,455,700,14,20,7,1,0,42,3.119,0,0,0,1,0,43,WANG Q,ENGINEERING,SUMMER,2022
CHEN,459,700,19,4,4,0,0,27,3.555,0,0,0,1,0,28,BLIZZARD G,ENGINEERING,SUMMER,2022
CHEN,482,700,7,5,1,1,0,14,3.285,0,0,0,0,0,14,HILALY A,ENGINEERING,SUMMER,2022
CVEN,305,301,7,10,4,0,0,21,3.142,0,0,0,1,0,22,QUINTERO FEBRES C,ENGINEERING,SUMMER,2022
CVEN,311,150,9,3,1,0,0,13,3.615,0,0,0,0,0,13,OLIVERA F,ENGINEERING,SUMMER,2022
CVEN,322,300,9,2,2,0,0,13,3.538,0,0,0,0,0,13,MA X,ENGINEERING,SUMMER,2022
CVEN,339,300,4,4,1,0,0,9,3.333,0,0,0,0,0,9,LONDON M,ENGINEERING,SUMMER,2022
CVEN,345,300,3,3,8,1,0,15,2.533,0,0,0,0,0,15,BIRELY A,ENGINEERING,SUMMER,2022
CVEN,403,100,30,2,0,0,0,32,3.937,0,0,0,0,0,32,GHARAIBEH N,ENGINEERING,SUMMER,2022
CVEN,424,700,12,6,2,0,0,20,3.500,0,0,0,0,0,20,ENGLAND P,ENGINEERING,SUMMER,2022
CVEN,424,701,14,8,0,0,0,22,3.636,0,0,0,0,0,22,SCARFUTO J,ENGINEERING,SUMMER,2022
CVEN,446,700,1,14,7,1,2,25,2.440,0,0,0,3,0,28,KEATING P,ENGINEERING,SUMMER,2022
CVEN,685,388,5,0,0,0,0,5,4.000,0,0,0,0,0,5,WALEWSKI J,ENGINEERING,SUMMER,2022
ENGR,102,300,7,6,7,0,0,20,3.000,1,0,0,2,0,23,RITCHEY S,ENGINEERING,SUMMER,2022
ENGR,216,300,14,7,1,0,0,22,3.590,0,0,0,1,0,23,LARA RUIZ J,ENGINEERING,SUMMER,2022
ENGR,216,301,18,5,1,0,0,24,3.708,0,0,0,0,0,24,ELMS R,ENGINEERING,SUMMER,2022
ENGR,216,302,0,2,3,0,0,5,2.400,0,0,0,0,0,5,MCCARROLL D,ENGINEERING,SUMMER,2022
ENGR,217,300,32,13,2,0,0,47,3.638,0,0,0,0,0,47,CORNEJO J,ENGINEERING,SUMMER,2022
ENGR,217,301,11,11,6,1,1,30,3.000,0,0,0,0,0,30,IJAZ M,ENGINEERING,SUMMER,2022
ENGR,385,304,6,0,2,0,0,8,3.500,0,0,0,0,0,8,UGAZ V,ENGINEERING,SUMMER,2022
ENGR,385,306,17,0,0,0,1,18,3.777,0,0,0,0,0,18,SARIN V,ENGINEERING,SUMMER,2022
ENGR,385,313,10,1,1,0,0,12,3.750,0,0,0,0,0,12,CORLETO-MENA C,ENGINEERING,SUMMER,2022
ICPE,613,700,15,5,0,0,1,21,3.571,0,0,0,0,0,21,ELBASHIR N,ENGINEERING,SUMMER,2022
ICPE,614,700,18,3,0,0,0,21,3.857,0,0,0,0,0,21,HASCAKIR B,ENGINEERING,SUMMER,2022
ICPE,620,700,6,0,0,0,0,6,4.000,0,0,0,0,0,6,YU C,ENGINEERING,SUMMER,2022
ICPE,624,700,19,1,0,0,0,20,3.950,0,0,0,0,0,20,EL-HALWAGI M,ENGINEERING,SUMMER,2022
ICPE,635,300,5,0,0,0,0,5,4.000,0,0,0,0,0,5,WARREN G,ENGINEERING,SUMMER,2022
ICPE,635,700,17,2,0,0,0,19,3.894,0,0,0,0,0,19,WARREN G,ENGINEERING,SUMMER,2022
ICPE,689,701,0,4,3,0,0,7,2.571,0,0,0,0,0,7,TAO J,ENGINEERING,SUMMER,2022
CSCE,110,700,29,20,12,4,7,72,2.833,0,0,0,7,0,79,HOUNGNINOU D,ENGINEERING,SUMMER,2022
CSCE,120,301,2,2,1,1,0,6,2.833,0,0,0,0,0,6,HOUNGNINOU D,ENGINEERING,SUMMER,2022
CSCE,120,700,3,1,2,0,1,7,2.714,0,0,0,1,0,8,MOORE J,ENGINEERING,SUMMER,2022
CSCE,120,701,7,3,1,0,0,11,3.545,0,0,0,0,0,11,MOORE J,ENGINEERING,SUMMER,2022
CSCE,121,300,8,10,5,4,7,34,2.235,0,0,0,1,3,38,HOUNGNINOU D,ENGINEERING,SUMMER,2022
CSCE,121,700,15,11,5,4,1,36,2.972,0,0,0,1,0,37,MOORE J,ENGINEERING,SUMMER,2022
CSCE,121,701,9,6,7,3,4,29,2.448,0,0,0,2,0,31,MOORE J,ENGINEERING,SUMMER,2022
